Review,Rating,Country,user_avis,Date
Première et dernière commande sur Nike.com FranceJe viens de m’installer en France et j’ai passée ma première commande sur Nike.com France alors que j’en avais passé plusieurs pendant des années sur le Nike UK sans aucun problème. Donc je passe la commande pour deux chaussures d’enfant à être livré à un magasin près de moi …. La commande devait être livré deux jours plus tard mais une semaine rien … je contacte Nike pour comprendre et la response est tout simplement que la commande a été bloquée à l’entrepôt et que ma seule option était d’annuler la commande. Première et dernière commande sur Nike.com France,1.0,FR,69avis,14 mai 2022
,5.0,FR,6avis,11 mai 2022
"Je pratique le saut en longueurJe pratique le saut en longueurJe pratique le saut en longueur, le lancer de poids, de javelot et le sprint, j'ai donc l'habitude d'avoir différentes pointes, jamais chez Nike, mais là je me laisse tenter et j'achète les Air Zoom long jump Elite 124.99€, un entrainement en saut en longueur et mon gros orteil déchire la chaussure, dépité, je tente de joindre le service client, personne, le tchat je tombe chez Nike canada, on me donne un lien vers Nike France, je retombe sur la plateforme de départ....je cherche un peu sur le net et là je découvre la paire à 97.20€ chez Top4running et toujours aucun contact valable, qui sache me répondre autre chose que de les renvoyer et de voir si l'on me rembourse. Je repars chez Adidas, jamais eu aucun soucis avec mes pointes chez eux!",1.0,FR,1avis,10 mai 2022
"Depuis septembre 2021 j'ai fait une…Depuis septembre 2021 j'ai fait une réclamation concernant une paire de basket cassée au bout de 3 mois.. J'ai renvoyé tout ce qu'on m'a demandé et depuis on me mène en bateau en disant qu'on va me rappeler, que c'est en cours.. C'est scandaleux pour une grande marque comme celle ci d'avoir un service client si nul et si irrespectueux.. On a pas tous les moyens de racheter une paire de baskets (c'était à mon fils) tous les 3 mois à 170e.. Pour ce prix, j'estime que la qualité doit être la.",1.0,FR,1avis,07 mai 2022
"Les fausses promotions de NikeJe passe une commande car il y a une réduction de 20%, mon paiement est accepté mais juste avant la réception de mon colis je m'aperçois que la commande n'a pas été validée par Nike et donc je ne recevrai pas mon colis. Au service client on me demande de refaire ma commande en payant le prix fort !! Exceptionnel Nike !!",1.0,FR,3avis,04 mai 2022
"lutte contre la contrefacon.Nike est connu pour traquer les contrefacons. Super et j'adhère. Ils poussent donc à acheter dans un Nike store ou sur leur site officiel.2 chose à leurs reprocher qui me fait les détester!!1. J'ai envoyé u  email au service contrefacons pour dénoncer Amazon.fr car les Nike que j'ai acheté sont clairement une contrefacon. Et je n'ai jamais eu de réponses.2. Sur le site officiel, pour des air max 90 par exemple, il doit y avoir 5 modèles ou la taille 45 est en stock.. sans ca tous les autres modèles sont pour des petit pieds.. pareil dans un nike store..Apres ca, Nika va pleurer car les consommateurs essayent de les acheter ailleurs avec le risque de contrefacons..Ca n'a aucuns sens.Alors oui, j'arrete de regarder les dispos du site tous les jours et je vais probablement aller acheter sur un site chinois.. et CA A CAUSE DE NIKE EUX MEME",1.0,CH,20avis,04 mai 2022
"FranchementFranchement, ils ne sont vraiment pas pressés pour expédier une commande. Apres le paiement, 10 jours après toujours pas expédié. Mieux vaut acheter ailleurs, d autant que les prix ne sont pas meilleurs!",2.0,FR,9avis,23 avril 2022
J ai toujours adoré nike c mon enfance…J ai toujours adoré nike c mon enfance je vais avoir 50 ans mon style de vie depuis 40 ans je pouvais  avoir des belles paires; je suis déçu 😞 je n arrive plus à me procurer les sneakers dont je rêves ;jordan et travis scoot reserver au personne qui ont l argent ou au boot  les vrais amoureux de vos sneakers vous  avez oublié c triste de votre part,2.0,FR,3avis,13 avril 2022
"mauvaise qualitéj’ai commander une paire de baskets air force 1, au bout d’un mois elle se sont toute abîmée. Alors que j’en avais déjà eu avant qui ont duré longtemps.Cette paire est de mauvaise qualité..",2.0,FR,1avis,10 avril 2022
"Dubitative.....Mon fils me réclame depuis plusieurs mois une paire de jordan mid 1. Il me montre une paire qui sortait ce matin à 9 h. je suis prete à 9h sur mon téléphone, toutes les pointures apparaissent je clique sur le 42.5 et la vérification du téléphone je rentre mon numéro de téléphone et la message d'erreur : problème de serveur. Je change de navigateur et passe sur chrome. il faut que je me connecte a mon compte sur chrome, puis rebelotte je rentre mon numéro de tel et la j'attend de longues minutes que le code de vérification arrive. enfin j'ai mon code je le rentre, j'arrive a mettre les fameuses baskets dans mon panier, je me connecte à mon compte paypal et puis rien, je recommence une fois, deux fois, trois fois jusqu'au moment ou je retourne sur le site et la plus rien plus aucunes pointures. De qui se moque t on chez nike. et sur internet on trouve ces chaussures a present au double du prix. Merci nike.",1.0,FR,8avis,07 avril 2022
"A FUIR !!!!!!HORRIBLE !!!!!!!Des mois et des mois que j’essaye d’acheter une paire de DUNK LOW. Une paire noire, une paire grise, une paire rouge etc etc. Une paire chez les enfants plus âgés, chez les femmes ou chez les hommes. A CHAQUE TENTATIVE D’ACHAT : « IMPOSSIBLE DE VERIFIER LES INFORMATIONS DE PAIEMENT ». Leurs réponses ne m’ont servis absolument à rien puisqu’ils me parlent de stocks sauf que j’arrive parmi les premiers dans la fille d’attente, je sélectionne ma taille et la paire que j’essaye d’acheter est encore disponible au moment de passer la commande. Je ne souhaite pas mettre 300-400€ dans une paire (sites de reventes, particuliers etc) alors que je pourrais l’acheter à maximum 100€ chez Nike. Bref, je n’ai plus du tout envie de perdre mon temps à tenter de passer commande sur ce site et je vais tout simplement faire une croix sur les DUNK LOW (sur toutes les autres paires de cette marque d’ailleurs) que j’aurais tant aimé avoir à mes pieds.",1.0,,1avis,05 avril 2022
"Nike suissePremière commande chez Nike- Communication claire avec ID de tracking.- Reçu la paire avec un délai plus long que prévu mais je suis tenue au courant par mail (livraison DPD).- Belles baskets de qualité, très confortables!",5.0,CH,4avis,31 mars 2022
Service client atroceService client atroce. Envoi des paires avec des boites complètement éclatés. Paire endommagés/tachés et ne peuvent soit disant rien faire !!Une honte cette marque.,1.0,FR,1avis,30 mars 2022
Très déçue de la qualité des ensembles…Très déçue de la qualité des ensembles de sport. Ils s’effilochent tres vite,3.0,AE,7avis,17 mars 2022
J'ai acheté une paires de chaussures au…J'ai acheté une paires de chaussures au bout de 6 mois elle se decolle part la semelle vraiment 120€ sa fait mal au ***,1.0,FR,1avis,18 mars 2022
"J’ai commandé deux pulls à 35€ au lieu…J’ai commandé deux pulls à 35€,au lieu de 55€ livraison en point relais pour éviter les volesTout c’est bien passé j’ai reçu la commande comme prévu nickel mais les articles étaient trop grandsJ’ai donc contacté Nike pour un échange tout c’est bien passé j’ai renvoyé les articles et j’attendais le renvoi de chez Nike surprise ils m’ont dit que les tailles en questions son en rupture de stock j’ai dis ok pas de problème ils m’ont remboursé vite très bienLe jour même je jette un œil sur le site surprise les tailles son en stock je me suis posé la question du pourquoi alors ils me les ont pas envoyé mais bon tant pis je repasse commande tout c’est bien passé je reçois ma commande et encore une surprise la matière est différente pourtant c’est les mêmes articles  j’ai même comparé avec celui que j’avais déjà et effectivement y’a tromperie sur la matiere les pulls que j’ai reçu sont bcp moins épais que ceux que j’avais j’ai même comparé en magasin c’est véridique donc je vous préviens si vous achetez un pulls qui vaut 55€ a 35€ ne vous attendez pas à recevoir la même matière celui de 35€ sera moins épais donc c’est pas vraiment une bonne affaire",2.0,FR,11avis,18 mars 2022
impossible de passer commandeimpossible de passer une put... de commande avec le code d'erreur 98d ou je ne sais quel code enlevez vos dispositif de securiter qui empeche de passer commande pour certain...,1.0,FR,3avis,17 mars 2022
"Commande faite le 15/03/22 a 9hCommande faite le 15/03/22 a 9h, tiré au sort et enregistré à 9h15. Livraison estimée le 19/03/22 et je l’ai déjà reçue en parfaite état (boîte bien protégée, pas abîmée) nous sommes le 17/03/22. Le top du top 👍🏻Une expérience à renouveler",5.0,FR,6avis,17 mars 2022
"Horrible! SAV déplorableJe donne une étoile car je suis obligée.Le pire service client de tous les temps ! Cela fait trois mois et je n'ai toujours pas reçu mon remboursement !Numéro de commande  S064F00007A7379, référence 51991108.Ne commandez surtout pas dans un magasin, car si vous avez un problème avec l'article et que vous souhaitez vous faire rembourser, vous n'aurez aucun retour ! Je reçois la même réponse tout le temps (Dans une semaine maximum vous serez remboursée. Nous allons vous contacter, Madame) et cela fait déjà 3 mois comme ça ! Dommage pour la marque Nike. À fuir ! SAV horrible",1.0,FR,1avis,30 décembre 2021
"Service Client déplorable, Expérience Zéro !Je découvre ici les avis après un contact avec le service client catastrophique, et je vois que je suis loin d'être le seul.Ayant besoin de faire un retour suite à l'achat d'un drop sur SNKRS d'une qualité inacceptable (taches de colle partout sur le nubuck de la chaussure, collages horribles, peinture mid-sole qui bave), j'ai donc fait appel au ""service client"" de Nike afin d'avoir des nouvelles car mon retour n'apparait pas.Au passage leur procédure de retour manque de sérieux, tout comme le QC de leurs drops d'Editions limités depuis plus d'1 an.Je suis tombé sur un service client en mode ""robot"", qui suit une bête fiche, en me demandant de confirmer des infos à multiples repises qu'il a déjà.Après avoir fournis le lien de suivis de mon colis qui montre le jour de dépôt et de livraison, on me demande de confirmer la date de dépôt du colis.....Bhein.... c'est celle qui est indiqué sur le suivis.Quand je fait la remarque on me demande quelle étiquette j'ai utilisé ?Bhein..... celle du numéro de suivi sur le lien que j'ai fourni peut être ?A ce stade toujours aucune explication ou informations à part un questionnaire digne du FBI ou de la CIA.Et on finit par me demander la preuve de dépôt, parce que oui, le suivi en ligne avec preuve de livraison ça ne suffit pas.Bref une expérience très désagréable de la qualité du produit jusqu'au service client qui finira par ne donner aucune infos à part : on vous recontactera d'ici 5 jours ouvrés après enquête.Merci Nike mais à l'avenir je continuerais d'acheter chez les partenaires des drops, au moins quand la qualité n'est pas au rendez vous on a un vrai service client qui considère correctement les passionnés de sneakers.",1.0,FR,2avis,14 mars 2022
